,open,close,high,low,volume,amount,adx,absolute_price_oscillator,balance_of_power,cci,chande_momentum_oscillator,percentage_price_oscillator,macd,wr_6,rsi_6,stochastic_oscillator,tema,tr,atr
6440,32354.103997210623,32353.057020899105,32827.33000000011,30837.370000000097,87355.76498411417,2059536.5536486765,41.87594588987353,2.631164452443045,-0.0005261293249703161,-5.435614843583628,21.48100212845679,0.00014966982010958157,0.14473639481366263,23.83329208129836,43.15930716919935,42.69328692946489,32365.582368513988,1989.9600000000137,1989.9616368824472
6445,32327.62698381438,32327.983190760493,32827.33000000011,30837.370000000104,87353.67025584758,2059470.3092638913,45.61282576063585,1.3048878073095693,0.00017900206341400895,-82.29416081907915,4.828360228051623,-0.002685177183873389,-2.5774765765017946,25.093308872520915,32.51591839412531,9.407765075707301,32336.221449642664,1989.9600000000064,1989.9615199622729
6450,32324.74871253029,32325.753630902214,32827.33000000009,30837.370000000097,87352.63149626287,2059454.0921532232,39.283941345192645,0.23615798074388294,0.0005049942571327333,-89.96851410698842,2.2557729037611196,-0.00506096594070831,-4.85874819142191,25.205349308423163,31.68223532756025,6.673964670490033,32322.89457242469,1989.9599999999919,1989.9614113935386
6455,32337.811956669757,32339.218532168295,32827.330000000096,30837.37000000009,87350.5612378086,2059356.4428322522,34.76330961987607,-0.17047155962791294,0.0007068360663222286,-57.2980435376982,3.3395640116265737,-0.005746060323713632,-5.516575729561737,24.528707503257138,42.38728277895844,21.401311495238215,32328.345746117277,1989.9600000000064,1989.9613105797148
6460,32344.197260268313,32345.522528703747,32827.33000000008,30837.37000000009,87343.37104965532,2059157.2175653935,31.534286958935656,-0.2865976271350519,0.0006659774243873407,-46.25930720710968,-4.242204474569253,-0.005693597085217119,-5.466217801007588,24.21191739011663,47.04877534794965,25.973310458187424,32336.80196041978,1989.9599999999919,1989.9612169668776
6465,32349.772673782616,32350.484664934404,32827.330000000096,30837.370000000097,87336.10097946394,2059070.0662799282,37.63394752974085,-0.2243909554090351,0.0003577916901784536,-35.42636144887799,-11.405127363811777,-0.00517534197629034,-4.968630575895077,23.96255879845335,50.80829594406452,32.492799108924785,32344.969286685355,1989.9599999999991,1989.961130040672
6470,32370.605784776537,32369.794910062647,32827.33000000009,30837.370000000094,87344.14053421513,2059120.078658489,37.630767084207854,0.3828379286132986,-0.0004074829212096589,30.96172576180764,3.2447468010085516,-0.0031059897138962043,-2.9817420493927784,22.992175216459604,63.056975163738294,57.86351004965736,32362.521131942165,1989.9599999999955,1989.961049323481
6475,32391.904913432467,32389.858573649508,32827.33000000011,30837.37000000009,87342.76374198566,2059069.4647915596,44.91143115941545,1.4047537065271172,-0.001028332118715424,91.56921530570241,13.389744776393846,0.00021749582245000082,0.20943713412998477,21.98393064938986,71.80904660234309,84.22409770112431,32384.10903941617,1989.960000000021,1989.9609743718052
6480,32392.230291035838,32390.34955757906,32827.33000000011,30837.37000000009,87336.84170426022,2059048.5572550064,50.111905498849445,2.1510818857241247,-0.000945111186546014,80.49410850843287,12.579203444000541,0.00285954138162668,2.7464288063820277,21.95925759417515,72.00381368683666,84.86917554816591,32392.937221381722,1989.960000000021,1989.9609047738204
6485,32376.829002357495,32375.808674439857,32827.33000000012,30837.370000000097,87331.7161317082,2058992.0477107866,55.44441658568938,2.246660111573874,-0.0005127379030927687,31.46675204926933,-13.381984277855228,0.003688922928158883,3.5428455207584193,22.689969927046512,57.809621575633784,65.76467736610581,32385.14942822029,1989.960000000021,1989.9608401471203
6490,32360.46290339813,32359.614587618496,32827.3300000001,30837.37000000009,87328.7271476519,2058928.8007887844,51.99715309429586,1.8111478057981003,-0.0004262979053009504,-16.29616149752444,-24.644537796970113,0.0029514222626362266,2.83460843634748,23.503759491729234,45.75528377017469,44.488122202497244,32369.178262666213,1989.9600000000137,1989.9607801366128
6495,32347.46923030272,32346.018033976718,32827.33000000012,30837.370000000083,87327.05849459118,2058842.3625450367,53.70453199088343,1.0649967821846076,-0.0007292590433983878,-49.96126555646375,-22.221304444419,0.0012104740968819218,1.1627932399751444,24.187017127147882,37.81160056863568,26.62432865949295,32352.198283310343,1989.9600000000355,1989.9607244125716
6500,32339.782398410833,32337.70040729489,32827.330000000096,30837.370000000086,87325.34996589077,2058796.2464542347,54.92408834558884,0.2541627704340499,-0.0010462477215328354,-69.32974820836382,-10.623850897488992,-0.0008583342699732424,-0.823799065026833,24.604996718789234,33.537339021766684,18.49462807839776,32339.282482935596,1989.96000000001,1989.960672668817
6505,32340.662938783604,32338.562925797683,32827.33000000011,30837.370000000097,87321.69659702326,2058743.5292945548,58.86299333037047,-0.325573782549327,-0.0010553041196407543,-59.44658377361752,8.79174433604796,-0.0023978134219283763,-2.3020531092879537,24.561653209231643,34.459268200843795,19.82988023308419,32335.164509618848,1989.9600000000137,1989.9606246210456
6510,32348.93054063746,32349.21154964026,32827.3300000001,30837.370000000094,87319.2914828769,2058667.462487937,58.36789205522134,-0.44177218000550056,0.0001412133926308522,-15.938646040934408,18.218862641675894,-0.002691983271557816,-2.5845322606983245,24.026535727343827,45.632216196617215,36.314857522514856,32341.95692433305,1989.96000000001,1989.9605800052573
6515,32361.65817954107,32362.932163048463,32827.330000000125,30837.370000000094,87315.66017470974,2058525.9736454538,61.95978073474317,-0.12416214186305297,0.0006402055857362239,29.37695887061329,18.380959508100368,-0.0017518862126879346,-1.6818726087476534,23.337043807496265,56.973325994471196,57.55553648489723,32355.41226479542,1989.9600000000319,1989.9605385763125
6520,32375.6369715176,32375.63012338202,32827.330000000125,30837.370000000097,87313.95262443695,2058446.1481772983,64.5254155058302,0.47956527796486625,-3.441343334084324e-06,69.99418555114465,22.235069325039106,5.9519853345910194e-05,0.057448713363555726,22.698942522367094,65.06617971984329,72.04240881839002,32370.469449940792,1989.9600000000282,1989.960500106578
6525,32383.291389237624,32381.332497396295,32827.330000000125,30837.370000000104,87313.77021684473,2058425.568412448,66.35801177089236,1.0827468989191402,-0.0009843875461457892,81.07463747146286,22.657883683735008,0.0019517100212283302,1.8744003974934458,22.41238530441925,68.28119949843753,82.87330349284913,32380.65792090676,1989.960000000021,1989.960464384681
6530,32379.221783060977,32377.301478703404,32827.3300000001,30837.370000000097,87313.83781517229,2058432.6167234844,60.7516883543418,1.394173789110937,-0.0009649964610206226,54.93522999162484,6.210607065438243,0.0030770390336041144,2.9550146087312896,22.614953129546013,63.336583607359245,75.21692409995481,32381.416307537773,1989.9600000000064,1989.9604312143472
6535,32369.684552570205,32369.969525759116,32827.3300000001,30837.37000000009,87313.32293963303,2058435.678922514,50.85962500883478,1.388968666906294,0.00014320548599517152,18.1340236305292,-18.39276076141322,0.0033145497744676753,3.1830891591998807,22.98340038196756,54.692047308309775,61.29086279656154,32375.663616703674,1989.9600000000137,1989.9604004133234
6540,32368.763239109077,32367.77548182027,32827.33000000009,30837.37000000009,87311.71919100266,2058393.0636124394,43.79386547632977,1.2977439476126165,-0.0004963704239317316,8.830489526022586,-20.5521068785733,0.0032805971431857004,3.1504820778718567,23.093656062425726,52.136769719390465,57.123570585759765,32370.976952746132,1989.9599999999991,1989.9603718123717
6545,32371.469233999742,32370.993092746838,32827.33000000011,30837.370000000097,87310.18675262088,2058336.5351638463,46.33113465753784,1.300602548140887,-0.0002392717707412188,32.49400371099302,-4.888171839210248,0.0034838936077849067,3.345707805128768,22.93196382104563,55.77315056500093,63.23499101553075,32370.94201199822,1989.9600000000137,1989.960345254346
6550,32374.510527817634,32373.836513982413,32827.33000000011,30837.370000000094,87311.09164819066,2058352.2273214657,45.32389669685606,1.3622586177007179,-0.00033870722789480805,57.00660283210469,16.69939555749944,0.003839662363820094,3.6873603361054847,22.78907545969289,59.07069492980899,82.82002215236211,32372.86718695468,1989.9600000000173,1989.9603205933224
6555,32369.78461309677,32368.50800702756,32827.330000000125,30837.37000000009,87309.8072712099,2058339.1354170227,48.359294571315054,1.2305303654211457,-0.0006415234824862474,32.03415733801175,29.247156746462732,0.0036320061031249002,3.4879495382047025,23.056845010580894,50.58860406543114,70.60766436141697,32369.89648565183,1989.9600000000355,1989.960297693802
6560,32352.62990902818,32351.265040001057,32827.330000000125,30837.37000000009,87303.97335289897,2058304.9651479,50.52743591021433,0.6140768324767123,-0.0006858776192094394,-57.86336537994261,15.805614015347759,0.001995564370781826,1.9164599532559805,23.9233431827303,32.478672284113046,31.088661291816795,32356.428196585115,1989.9600000000355,1989.9602764299616
6565,32327.895378311066,32326.71997037271,32827.330000000125,30837.370000000097,87298.74876694642,2058205.286901289,52.07610829514238,-0.5612636826190283,-0.0005906691282021861,-158.06188422558265,-10.815073241336128,-0.001348356901199581,-1.2946153324119223,25.15678855994127,20.154290392314493,0.0,32333.54114626477,1989.9600000000282,1989.9602566849665
6570,32315.031056851214,32311.60342772597,32827.33000000012,30837.37000000009,87299.38682280756,2058191.3339238,46.498166036817864,-1.8578659524391696,-0.0017224613184398812,-188.12542681107695,-32.99766165241069,-0.005208905604917157,-5.001539652461361,25.916429087727632,15.740157491363263,0.0,32313.81574822491,1989.9600000000282,1989.960238350328
6575,32290.53821981457,32290.198498488422,32827.33000000012,30837.370000000083,87296.8321936891,2058144.5404071703,36.92572372454722,-3.403264448457776,-0.00017071766575645414,-205.13567869493218,-59.786140315569774,-0.009952925151837806,-9.556343208165345,26.992075293558255,11.471146391625695,0.0,32291.714925750657,1989.9600000000355,1989.9602213253072
6580,32250.65827560394,32245.25547516612,32827.330000000096,30837.370000000086,87277.45448241281,2057815.4259389762,30.08826493006819,-5.785386701740208,-0.0027150296678423945,-219.54005989452688,-84.71306752652362,-0.017291471963093465,-16.60121573811557,29.250564073347896,6.814444713571987,0.0,32252.470682621188,1989.96000000001,1989.9602055163575
6585,32214.532440608396,32216.634003285133,32827.33000000011,30837.370000000097,87227.56989557148,2057031.358934929,32.21625673917199,-8.274612550412712,0.0010560828743977938,-189.6220648872624,-93.14442594710475,-0.025223939785760593,-24.214709457352,30.6888579024191,5.20095665729545,0.0,32217.88775220796,1989.9600000000137,1989.9601908366187
6590,32276.399210300613,32276.456084069883,32827.33000000011,30837.370000000094,87208.16890066459,2056878.4078736068,30.779455838062983,-8.247535918482754,2.858035803240686e-05,-79.77592849349479,-43.353549751691304,-0.026180222857940878,-25.13161450859843,27.682662763584716,40.522454782525784,36.32217835845759,32248.423135245914,1989.9600000000173,1989.9601772054327
6595,32250.863727382224,32248.357603522687,32827.330000000125,30837.370000000094,87202.31281584586,2056758.6170591626,35.115582682947895,-8.895600662701327,-0.001259384037637512,-100.42018732407988,-47.9962155907505,-0.028967032065053216,-27.80506147833512,29.094675092837342,33.489385359431054,19.744880010697084,32245.013913667335,1989.9600000000319,1989.960164547904
6600,32213.276216198046,32215.648139533812,32827.330000000125,30837.370000000097,87196.58797505469,2056577.8464233584,38.21281614357998,-10.165296601528098,0.001191945232952425,-120.16325781097183,-53.58604749716368,-0.033540169954149615,-32.192077610681736,30.73839979026211,26.954326778386346,0.0,32222.02518670917,1989.9600000000282,1989.9601527944842
6605,32212.539391960112,32213.50694309555,32827.330000000125,30837.370000000104,87181.6831670341,2056349.0394685438,40.42512575831718,-10.990973926440347,0.0004862163739151612,-103.54795659767603,-55.684794078237594,-0.03691987282699722,-35.43314492186255,30.845999764043757,26.54738859127275,0.0,32211.98974990042,1989.960000000021,1989.960141880594
6610,32208.52563893072,32208.315885697702,32827.33000000012,30837.370000000097,87154.35185484348,2055840.8372243058,35.11347066490436,-11.561683780008025,-0.00010540575339152466,-95.44406349908847,-58.043851896768906,-0.039579505170227985,-37.98274759430569,31.106862163179816,25.43043701597854,0.0,32205.748973786194,1989.960000000021,1989.9601317462673
6615,32213.542959293627,32212.582293211017,32827.33000000012,30837.37000000009,87133.6037758331,2055616.8085794668,25.7445697163619,-11.660826347477268,-0.00048275647882884385,-79.71024306265282,-54.88357522769486,-0.04085812203778926,-39.207107520720456,30.892465516346945,28.40144977688358,2.577568462328292,32207.65501477546,1989.9600000000282,1989.9601223358218
6620,32215.01648125272,32214.479017437887,32827.3300000001,30837.37000000009,87129.88144779783,2055502.2533920119,19.052497610260144,-11.477559011837002,-0.00027008774791022054,-68.46954412737841,-50.8959036250239,-0.041237021112908535,-39.568253592882684,30.79715082525416,29.891620242777165,3.847337614996388,32211.101811264336,1989.9600000000137,1989.9601135975497
6625,32202.52332698639,32203.127291149915,32827.33000000011,30837.370000000097,87127.65325857597,2055466.5583626,19.177185583564697,-11.470759119241848,0.0003035056802776084,-78.26053657751562,-48.36092423221313,-0.04200847628006089,-40.30583334084804,31.367600798518552,26.00456835431838,0.0,32205.4053553293,1989.9600000000137,1989.96010548344
6630,32194.694201588587,32194.55218792217,32827.3300000001,30837.370000000094,87124.72320248176,2055384.5117682584,16.123396570559045,-11.514575295608665,-7.136508593964676e-05,-86.77273037932186,-47.00444030545798,-0.04284788316066775,-41.10843729442058,31.79851917013124,23.26245660342292,0.0,32197.40315354623,1989.96000000001,1989.9600979489094
6635,32202.74873631644,32202.967000914316,32827.330000000125,30837.37000000009,87117.21324747727,2055207.1776064308,24.119434499194586,-11.104772315942682,0.00010968290713156439,-65.46949981286161,-36.95755846557699,-0.04231772332744383,-40.59751870261607,31.37565574613554,31.73857837361382,7.188999455494681,32200.419513454148,1989.9600000000355,1989.9600909525614
6640,32263.83801640912,32259.05259807834,32827.330000000125,30837.37000000009,87093.75128911524,2054938.7796327488,29.830890162505693,-8.990489286148659,-0.002404781166848891,80.57992730467305,5.58194473412615,-0.036754902264227556,-35.260511841788684,28.557227377524004,63.757064222472984,67.43638073889998,32241.740690097013,1989.9600000000355,1989.9600844559523
